"","imdb","iw","original_title","year","genre","country","language","description","avg_vote","votes","budget","log_budget","usa_gross_income","log_usa_gross_income","worldwide_gross_income","log_worldwide_gross_income","metascore","reviews_from_users","reviews_from_critics","ope","con","ext","agr","neu","age","gender","relation","duration","genre_family","genre_fantasy","genre_sport","genre_biography","genre_crime","genre_romance","genre_animation","genre_music","genre_comedy","genre_war","genre_sci.fi","genre_horror","genre_western","genre_thriller","genre_mystery","genre_drama","genre_action","genre_history","genre_documentary","genre_musical","genre_adventure"
"4332","tt0291502","0","Swept Away",2002,"Comedy, Romance","UK, Italy","English, Greek, Italian","A snooty socialite is stranded on a Mediterranean island with a communist sailor.",3.6,15526,NA,NA,598645,13.3024240469845,1036520,13.8513795063785,18,225,73,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4333","tt0291579","0","À la folie... pas du tout",2002,"Romance, Thriller","France","French","A young woman who is in love with a married doctor becomes dangerous when her attempts to persuade him to leave his wife are unsuccessful. However, when things are seen from his point of view, the real situation becomes clear.",7.2,18220,NA,NA,1011102,13.8265513831212,5324097,15.4877536777151,63,84,76,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4334","tt0292490","0","Dil Chahta Hai",2001,"Comedy, Drama, Romance","India","Hindi","Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",8.1,65502,NA,NA,NA,NA,316221,12.6641966152145,NA,119,31,-0.075,-0.0927,-0.0127,-0.0168,0.1975,21.8551,0.5015,0.1633,183,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"4335","tt0292506","0","The Recruit",2003,"Action, Thriller","USA, Switzerland","English, Persian, Russian","A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.",6.6,128009,NA,NA,52802140,17.7820622781582,101191884,18.4325291139732,56,292,143,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4336","tt0292542","0","El hijo de la novia",2001,"Comedy, Drama","Argentina, Spain","Spanish","At age 42, Rafael Belvedere is having a crisis. He lives in the shadow of his father, he feels guilty about rarely visiting his aging mother, his ex-wife says he doesn't spend enough time ...",7.8,14548,NA,NA,624757,13.3451180531162,8772695,15.9871546147476,68,65,53,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4337","tt0292610","0","No Good Deed",2002,"Action, Crime, Drama","Germany, USA","English","While doing a friend a favor and searching for a runaway teenager, a police detective stumbles upon a bizarre band of criminals about to pull off a bank robbery.",5.5,6891,NA,NA,181600,12.1095617451493,1440653,14.180607040987,NA,51,18,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4338","tt0292644","0","The Rules of Attraction",2002,"Comedy, Drama, Romance","USA, Germany","English, German","The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",6.7,48968,NA,NA,6532619,15.6923184928202,11832822,16.2863877535763,50,417,141,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4339","tt0292963","0","Before the Devil Knows You're Dead",2007,"Crime, Drama, Thriller","USA","English","When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife hurtling towards a shattering climax.",7.3,94917,NA,NA,7084227,15.7733813214144,25038466,17.0359238403388,84,302,206,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4340","tt0293007","0","Carandiru",2003,"Drama, Crime","Brazil, Argentina, Italy","Portuguese","Brazilian MD Drauzio Varella starts AIDS prevention in Brazil's largest prison, Carandiru, in São Paulo, where the population is nearly double its 4,000 maximum. Doc learns from experience ...",7.6,17757,NA,NA,216335,12.2845834111487,10781635,16.1933547817032,71,45,65,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4341","tt0293416","0","Metoroporisu",2001,"Animation, Adventure, Drama","Japan","Japanese, French, German, Italian, Spanish, English, Russian","Kenichi and his uncle Shunsaku Ban must find the mystery behind robot girl Tima.",7.2,19896,NA,NA,722932,13.4910704441589,4035192,15.2105644421972,75,127,92,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4342","tt0293508","0","The Phantom of the Opera",2004,"Drama, Musical, Romance","UK","English, Italian","A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.",7.2,114669,NA,NA,51268815,17.7525932305612,154648887,18.8566678601732,40,2094,146,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4343","tt0293564","0","Rush Hour 3",2007,"Action, Comedy, Crime","USA, Germany","English, French, Japanese, Mandarin, Latin","After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.",6.2,150686,1.408,0.342170257735851,140125968,18.7580523474505,258097122,19.3688465139099,44,238,168,0.0431,-0.1031,-0.0668,0.0316,0.1889,20.6992,0.5126,0.3413,91,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"4344","tt0293662","0","The Transporter",2002,"Action, Crime, Thriller","France, USA","English, French, Mandarin","Frank Martin, who ""transports"" packages for unknown clients, is asked to move a package that soon begins moving, and complications arise.",6.8,281093,2.107,0.745265134822052,25296447,17.0461745090533,43928932,17.5980837042519,51,475,179,0.136,0.0481,-0.1056,-0.0982,0.1864,24.0857,0.4381,0.4311,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4345","tt0293715","0","Yeopgijeogin geunyeo",2001,"Comedy, Drama, Romance","South Korea","Korean, English","A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train.",8,44669,NA,NA,NA,NA,343132,12.7458704917664,NA,173,54,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4346","tt0293815","0","Friday After Next",2002,"Comedy, Drama","USA","English","Two cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track the robber down.",5.8,25170,107,4.67282883446191,33253609,17.3196738605293,33526835,17.3278567209063,35,71,27,0.1628,0.0036,0.1958,-0.1419,0.2783,21.7628,0.6169,0.3574,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"4347","tt0294357","0","Beyond Borders",2003,"Adventure, Drama, Romance","Germany, USA","English, Amharic, Khmer, German, Chechen","The world's cruelty is confronted with the love of two different people who tries to save mankind from poverty and war.",6.5,25949,NA,NA,4430101,15.3039329408585,11705002,16.2755268297743,32,158,53,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4348","tt0294594","0","The Gathering",2002,"Horror, Thriller","UK","English","Amnesiac Cassie Grant has a premonition that someone or something wants the family that's helping her recover dead. She investigates the secrets of the town they live in and uncovers darkness, both human and supernatural.",5.6,7506,NA,NA,NA,NA,1346475,14.1130006244071,NA,53,50,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4349","tt0294870","0","Rent",2005,"Drama, Musical, Romance","USA","English","This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America.",6.9,48187,407,6.00881318544259,29077547,17.1854768535641,31670620,17.2708999952098,53,755,86,0.5494,-0.1325,-0.0025,0.0854,-0.1171,21.8139,0.7801,0.4877,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"4350","tt0295178","0","Austin Powers in Goldmember",2002,"Action, Adventure, Comedy","USA","English, Japanese, German, French","Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.",6.2,192760,NA,NA,213307889,19.1782471682241,296938801,19.5090366182952,62,786,175,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4351","tt0295254","0","Feardotcom",2002,"Crime, Horror, Thriller","UK, Germany, Luxembourg, USA, Canada","English","A New York City detective investigates mysterious deaths occurring 48 hours after users log onto a site named feardotcom.",3.4,19671,NA,NA,13258249,16.4001304827204,18902015,16.7547790881036,16,411,104,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4352","tt0295289","0","A Guy Thing",2003,"Comedy, Romance","USA","English","A soon-to-be husband wakes up on the morning after his bachelor party in bed with another woman.",5.6,16414,NA,NA,15545431,16.5592773270475,17432163,16.6738275061824,27,94,78,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4353","tt0295297","0","Harry Potter and the Chamber of Secrets",2002,"Adventure, Family, Fantasy","UK, USA, Germany","English","An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed.",7.4,535906,NA,NA,262450136,19.3855716638564,879569371,20.5949429945288,63,936,239,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4354","tt0295427","0","The Master of Disguise",2002,"Adventure, Comedy, Family","USA","English","An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.",3.4,21991,NA,NA,40388794,17.5140629282179,43411001,17.5862234462129,12,330,51,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4355","tt0295700","0","Wrong Turn",2003,"Horror, Thriller","USA, Germany, Canada","English","Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.",6.1,106747,12600000,16.3492073719217,15418790,16.5510974535005,28650575,17.1706840707317,32,565,206,-0.1185,-0.0544,-0.2315,-0.1272,-0.1089,21.9347,0.6346,0.4306,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4356","tt0295701","0","xXx",2002,"Action, Adventure, Thriller","USA","English, German, Spanish, Russian, Czech","An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.",5.9,171591,NA,NA,142109382,18.7721076148147,277448382,19.4411454630378,48,751,193,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4357","tt0295721","0","Taxi 3",2003,"Action, Comedy, Crime","France","French","Out to stop a new gang disguised as Santa Claus, Emilien and Daniel must also handle major changes in their personal relationships.",5.8,39644,NA,NA,497208,13.1167637285938,65497208,17.9975180737428,NA,38,25,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4358","tt0296042","0","Koroshiya 1",2001,"Action, Comedy, Crime","Japan","Japanese, Cantonese, English","As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of achieving.",7,51416,NA,NA,20285,9.91763697564055,80631,11.2976384699338,55,297,109,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4359","tt0296166","0","Real Women Have Curves",2002,"Comedy, Drama","USA","English, Spanish","In East Los Angeles, an 18-year-old struggles between her ambitions of going to college and the desires of her domineering mother for her to get married, have children, and oversee the small, rundown family-owned textile factory.",6.8,6955,NA,NA,5853194,15.5824980531196,7777790,15.8667827941048,71,108,74,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4360","tt0296572","1","The Chronicles of Riddick",2004,"Action, Adventure, Sci-Fi","USA","English","The wanted criminal Richard Bruno Riddick (",6.7,212109,1.0508,0.0495517788292477,57761012,17.871824573171,115900534,18.5682429157196,38,699,211,0.403,-0.056,-0.303,-0.0939,0.101,24.9729,0.4769,0.4545,119,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"4361","tt0296574","0","Company",2002,"Action, Crime, Drama","India","Hindi","A small-time gangster named Chandu teams up with Malik, a low-level enforcer for a criminal syndicate. Together they eliminate all their enemies, becoming the most feared gangsters in Mumbai.",8,14275,NA,NA,NA,NA,NA,NA,NA,43,16,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4362","tt0297037","0","Brown Sugar",2002,"Romance, Comedy, Drama","USA","English","Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",6.5,8321,806,6.69208374250663,27363891,17.1247348555193,28316451,17.1589535011403,58,58,36,0.3053,0.191,0.217,-0.0278,0.2818,24.349,0.8432,0.3491,109,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"4363","tt0297162","0","Half Past Dead",2002,"Action, Crime, Thriller","USA, Germany","English","This movie tells the story of a man who goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.",4.7,14455,NA,NA,15567860,16.5607190905617,19233280,16.7721526698428,23,141,63,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4364","tt0297181","0","I Spy",2002,"Action, Adventure, Comedy","USA, Hungary","English, Hungarian, Russian","A professional athlete has to help a U.S. government agent recover a missing jet.",5.4,48535,NA,NA,33561137,17.328879318608,51386477,17.754885602425,35,150,111,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4365","tt0297284","0","Mindhunters",2004,"Crime, Horror, Mystery","Netherlands, UK, Finland, USA","English","Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.",6.4,57258,NA,NA,4480744,15.3152996620314,21148829,16.8670950954935,33,237,132,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4366","tt0297721","1","Riri Shushu no subete",2001,"Crime, Drama, Music","Japan","Japanese, Ryukyuan","The problematic lives of teenager students for whom the singer Lily Chou-Chou's dreamy music is the only way to escape an alienating, violent and insensitive society.",7.6,7733,NA,NA,26485,10.1843338139786,38082,10.5474970085345,73,47,57,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4367","tt0297884","0","Far from Heaven",2002,"Drama","USA, France","English","In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",7.3,43308,NA,NA,15901849,16.5819459497376,29027914,17.183768476719,84,392,191,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4368","tt0298130","0","The Ring",2002,"Horror, Mystery","USA","English","A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.",7.1,315069,4.807,1.57007318891182,129128133,18.6763157484205,249348933,19.3343638108215,57,1671,272,0.2239,-0.3139,-0.289,-0.1787,-0.0962,21.4622,0.7038,0.4732,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"4369","tt0298148","1","Shrek 2",2004,"Animation, Adventure, Comedy","USA","English","Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.",7.2,410089,1.508,0.410784269585764,441226247,19.9050683336014,928760770,20.6493617501605,75,546,200,0.0584,-0.1128,-0.1771,0.0135,-0.0842,22.6811,0.6983,0.4174,93,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4370","tt0298203","0","8 Mile",2002,"Drama, Music","USA, Germany","English","A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.",7.1,244894,4.107,1.41269283497442,116750901,18.5755531718283,242875078,19.3080577868147,77,615,132,0.0214,-0.1375,-0.0154,-0.1562,0.0082,20.9982,0.5585,0.4154,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"4371","tt0298228","0","Whale Rider",2002,"Drama, Family","New Zealand, Germany","English, Maori","A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",7.5,38893,NA,NA,20779666,16.8494854703589,41062976,17.5306174462272,80,371,155,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4372","tt0298408","0","Laurel Canyon",2002,"Drama","USA","English","When an uptight young man and his fiancée move into his libertine mother's house, the resulting clash of life attitudes shakes everyone up.",6.4,15793,NA,NA,3663356,15.1138902251357,4412203,15.2998846691765,61,145,98,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
